,Date,Close,Volume
5911,2016-08-17,412.18,10433
5912,2016-08-18,401.97,13565
5913,2016-08-19,409.05,16289
5914,2016-08-22,407.02,19322
5915,2016-08-23,409.58,6393
5916,2016-08-24,409.52,16211
5917,2016-08-25,413.44,3195
5918,2016-08-26,409.0,1500
5919,2016-08-29,410.5,6000
5920,2016-08-30,405.37,13678
5921,2016-08-31,403.55,10640
5922,2016-09-01,391.88,29099
5923,2016-09-02,394.18,6462
5924,2016-09-05,385.81,20553
5925,2016-09-06,394.12,6546
5926,2016-09-07,393.86,3493
5927,2016-09-08,394.71,6211
5928,2016-09-09,395.98,2515
5929,2016-09-12,392.14,2101
5930,2016-09-13,388.92,9519
5931,2016-09-14,380.09,15341
5932,2016-09-15,381.45,10577
5933,2016-09-16,369.27,28188
5934,2016-09-19,385.3,30969
5935,2016-09-20,385.85,15582
5936,2016-09-21,389.34,11513
5937,2016-09-22,381.94,7993
5938,2016-09-23,371.7,12041
5939,2016-09-26,379.62,10500
5940,2016-09-27,376.21,15015
5941,2016-09-28,386.87,57472
5942,2016-09-29,390.0,17502
5943,2016-09-30,397.78,7200
5944,2016-10-03,389.76,10595
5945,2016-10-04,389.74,6725
5946,2016-10-05,390.0,12290
5947,2016-10-06,401.4,7950
5948,2016-10-07,415.14,6935
5949,2016-10-10,420.0,4687
5950,2016-10-11,416.99,11878
5951,2016-10-12,420.0,9550
5952,2016-10-13,420.55,5160
5953,2016-10-14,423.74,7456
5954,2016-10-17,424.26,6690
5955,2016-10-18,424.22,6500
5956,2016-10-20,418.77,5700
5957,2016-10-21,405.17,25577
5958,2016-10-24,396.16,29020
5959,2016-10-25,417.0,50
5960,2016-10-27,400.0,1
5961,2016-10-28,400.0,342
5962,2016-11-01,384.24,14522
5963,2016-11-02,381.0,199
5964,2016-11-03,381.55,1177
5965,2016-11-04,400.0,1
5966,2016-11-07,396.6,682
5967,2016-11-08,391.63,6025
5968,2016-11-09,382.15,8516
5969,2016-11-10,359.81,77568
5970,2016-11-11,367.92,294
5971,2016-11-14,377.23,7497
5972,2016-11-15,372.53,16544
5973,2016-11-16,379.96,526
5974,2016-11-17,377.42,8791
5975,2016-11-21,365.82,11000
5976,2016-11-22,362.01,14300
5977,2016-11-23,360.0,7000
5978,2016-11-28,361.8,4530
5979,2016-11-29,373.45,545
5980,2016-11-30,365.63,154810
5981,2016-12-01,362.5,5160
